Order ID,Customer ID,Category,Sales,Quantity,Discount,Profit,Region,Order Date,Ship Mode,Sub-Category
ORD-0795,CUST-6560,Technology,759.71,8,0.18,200.03,West,2022-10-24,First Class,Machines
ORD-0796,CUST-5289,Technology,898.99,2,0.02,-26.95,East,2022-05-03,Second Class,Phones
ORD-0797,CUST-1846,Furniture,93.29,9,0.02,-113.7,South,2023-10-17,Standard Class,Chairs
ORD-0798,CUST-7316,Office Supplies,399.17,9,0.28,-198.68,South,2023-11-25,Second Class,Binders
ORD-0799,CUST-7469,Office Supplies,109.24,3,0.38,25.45,Central,2023-12-05,Standard Class,Paper
ORD-0800,CUST-9915,Office Supplies,26.43,4,0.27,-23.78,West,2023-04-01,First Class,Binders
ORD-0801,CUST-1224,Technology,665.1,8,0.42,77.45,East,2023-02-03,Second Class,Copiers
ORD-0802,CUST-5208,Office Supplies,606.42,9,0.02,-105.98,Central,2023-12-20,Second Class,Art
ORD-0803,CUST-7283,Furniture,171.39,3,0.18,229.83,South,2022-08-19,First Class,Tables
ORD-0804,CUST-3048,Furniture,241.47,5,0.12,-71.12,South,2023-06-18,Second Class,Chairs
ORD-0805,CUST-7233,Technology,33.47,8,0.22,-86.79,Central,2023-02-06,Same Day,Machines
ORD-0806,CUST-2828,Technology,836.6,3,0.04,40.36,East,2023-08-15,Standard Class,Machines
ORD-0807,CUST-2917,Office Supplies,974.94,7,0.48,49.43,South,2022-05-10,Standard Class,Art
ORD-0808,CUST-5234,Technology,144.1,8,0.11,-92.46,South,2022-10-19,Standard Class,Accessories
ORD-0809,CUST-7988,Furniture,239.16,3,0.46,-64.07,West,2022-10-03,Second Class,Tables
ORD-0810,CUST-3026,Office Supplies,869.73,2,0.21,-115.15,Central,2023-01-11,Same Day,Paper
ORD-0811,CUST-4744,Furniture,927.2,7,0.49,159.23,South,2022-02-24,Second Class,Tables
ORD-0812,CUST-1009,Office Supplies,425.43,9,0.28,185.04,East,2023-08-01,Standard Class,Paper
ORD-0813,CUST-1260,Technology,60.12,1,0.47,31.16,West,2022-01-26,Second Class,Phones
ORD-0814,CUST-7038,Office Supplies,49.0,3,0.0,157.04,Central,2023-03-17,Standard Class,Binders
ORD-0815,CUST-3219,Office Supplies,578.21,5,0.37,167.97,East,2022-07-16,First Class,Binders
ORD-0816,CUST-8041,Furniture,398.97,3,0.45,-130.86,South,2023-10-04,Standard Class,Furnishings
ORD-0817,CUST-3060,Furniture,38.37,1,0.07,283.09,Central,2022-08-31,First Class,Chairs
ORD-0818,CUST-6287,Office Supplies,587.42,7,0.05,210.52,Central,2023-12-25,First Class,Paper
ORD-0819,CUST-2619,Technology,21.19,7,0.21,-97.76,East,2022-07-09,First Class,Accessories
ORD-0820,CUST-9512,Technology,789.5,8,0.47,-106.92,Central,2023-07-22,Standard Class,Machines
ORD-0821,CUST-2342,Furniture,313.37,5,0.27,-137.17,East,2023-07-21,Same Day,Furnishings
ORD-0822,CUST-3832,Technology,49.86,5,0.26,-130.81,South,2022-10-03,Standard Class,Copiers
ORD-0823,CUST-3824,Furniture,592.47,5,0.07,174.08,West,2023-02-13,Second Class,Furnishings
ORD-0824,CUST-2994,Technology,403.71,1,0.0,34.83,East,2022-12-06,Second Class,Copiers
ORD-0825,CUST-4490,Office Supplies,974.06,5,0.41,191.47,West,2022-06-02,Same Day,Binders
ORD-0826,CUST-8984,Furniture,548.76,6,0.04,173.13,Central,2023-07-19,Same Day,Tables
ORD-0827,CUST-2604,Furniture,282.49,1,0.32,102.31,East,2023-02-02,Same Day,Bookcases
ORD-0828,CUST-1235,Office Supplies,712.34,7,0.46,143.18,South,2023-03-20,First Class,Art
ORD-0829,CUST-2908,Furniture,278.78,1,0.1,-190.82,East,2023-09-15,Same Day,Bookcases
ORD-0830,CUST-9567,Technology,905.2,2,0.33,-44.11,East,2023-03-03,Same Day,Machines
ORD-0831,CUST-4530,Technology,380.97,2,0.04,118.91,East,2023-05-02,Same Day,Machines
ORD-0832,CUST-6256,Furniture,554.37,5,0.3,-195.33,West,2022-07-23,Standard Class,Furnishings
ORD-0833,CUST-3635,Technology,60.07,7,0.08,-183.51,West,2022-04-22,Second Class,Copiers
ORD-0834,CUST-9162,Furniture,431.86,1,0.37,225.94,Central,2022-11-21,Second Class,Chairs
ORD-0835,CUST-3560,Office Supplies,834.04,1,0.15,142.01,Central,2022-09-15,Same Day,Paper
ORD-0836,CUST-6415,Furniture,807.59,1,0.23,-67.32,Central,2023-06-12,Second Class,Furnishings
ORD-0837,CUST-4391,Office Supplies,232.08,6,0.3,143.98,Central,2022-12-16,Standard Class,Binders
ORD-0838,CUST-6951,Technology,233.82,2,0.09,196.23,East,2023-11-09,Second Class,Machines
ORD-0839,CUST-6468,Office Supplies,819.13,1,0.37,-46.6,West,2023-03-11,First Class,Labels
ORD-0840,CUST-9007,Technology,931.09,6,0.15,-181.98,West,2023-03-02,Standard Class,Copiers
ORD-0841,CUST-7413,Furniture,104.41,2,0.33,266.39,West,2022-10-07,Second Class,Bookcases
ORD-0842,CUST-7941,Technology,455.56,6,0.08,-27.41,West,2023-01-06,Second Class,Machines
ORD-0843,CUST-5820,Furniture,344.08,8,0.34,-146.76,Central,2023-11-01,Standard Class,Tables
ORD-0844,CUST-3898,Furniture,871.98,2,0.06,45.93,East,2022-09-06,Second Class,Furnishings
ORD-0845,CUST-8546,Office Supplies,92.69,9,0.21,184.23,West,2022-06-30,Second Class,Paper
ORD-0846,CUST-1077,Office Supplies,219.01,8,0.12,-89.18,South,2023-12-04,Same Day,Binders
ORD-0847,CUST-8577,Office Supplies,754.94,1,0.37,-65.25,East,2023-10-13,First Class,Labels
ORD-0848,CUST-5227,Office Supplies,60.78,7,0.13,-78.64,South,2022-03-19,Standard Class,Paper
ORD-0849,CUST-1600,Technology,497.61,6,0.44,295.84,East,2022-12-02,Same Day,Phones
ORD-0850,CUST-2065,Technology,447.69,6,0.45,-101.3,East,2022-02-19,Second Class,Phones
ORD-0851,CUST-3136,Technology,341.06,6,0.1,87.76,East,2022-03-26,Standard Class,Copiers
ORD-0852,CUST-7943,Furniture,400.63,6,0.31,262.63,South,2023-11-26,Standard Class,Chairs
ORD-0853,CUST-8804,Technology,534.64,7,0.04,-126.55,West,2023-11-26,First Class,Copiers
ORD-0854,CUST-7565,Technology,169.75,3,0.2,285.43,West,2022-01-04,First Class,Phones
ORD-0855,CUST-6984,Technology,576.28,6,0.36,273.74,South,2022-11-13,Standard Class,Phones
ORD-0856,CUST-6142,Office Supplies,807.38,3,0.33,242.29,West,2022-04-21,First Class,Paper
ORD-0857,CUST-5670,Technology,762.56,7,0.31,-92.72,Central,2022-11-30,First Class,Accessories
ORD-0858,CUST-3190,Furniture,162.36,7,0.14,117.03,West,2022-05-13,Second Class,Bookcases
ORD-0859,CUST-3712,Office Supplies,157.76,8,0.19,180.45,Central,2023-09-04,First Class,Labels
ORD-0860,CUST-3192,Furniture,275.49,2,0.05,293.01,Central,2023-11-15,First Class,Tables
ORD-0861,CUST-2248,Technology,367.46,9,0.36,-109.79,Central,2022-04-29,Same Day,Phones
ORD-0862,CUST-5033,Office Supplies,414.37,5,0.25,183.01,South,2022-12-16,Second Class,Art
ORD-0863,CUST-2997,Furniture,682.9,9,0.35,-30.6,West,2023-11-18,Second Class,Bookcases
ORD-0864,CUST-4687,Technology,66.11,5,0.12,-112.19,West,2023-06-26,Standard Class,Copiers
ORD-0865,CUST-5018,Furniture,44.33,7,0.16,10.69,South,2022-02-24,First Class,Chairs
ORD-0866,CUST-2970,Furniture,397.99,9,0.17,196.92,South,2022-12-27,Same Day,Tables
ORD-0867,CUST-9389,Furniture,700.19,4,0.01,32.42,West,2023-12-09,Same Day,Furnishings
ORD-0868,CUST-6765,Technology,201.5,2,0.17,68.76,South,2023-03-29,Second Class,Copiers
ORD-0869,CUST-2202,Technology,645.09,9,0.4,297.58,South,2023-07-07,First Class,Phones
ORD-0870,CUST-9135,Furniture,267.23,2,0.45,-0.45,Central,2023-11-16,Same Day,Tables
ORD-0871,CUST-6567,Office Supplies,887.23,3,0.26,107.7,South,2022-11-26,Standard Class,Paper
ORD-0872,CUST-8667,Office Supplies,896.73,2,0.23,-17.38,Central,2022-08-07,First Class,Labels
ORD-0873,CUST-6742,Technology,304.31,3,0.02,-3.61,East,2022-07-27,First Class,Copiers
ORD-0874,CUST-6788,Technology,237.69,6,0.44,147.82,Central,2023-11-01,First Class,Phones
ORD-0875,CUST-6408,Technology,417.19,3,0.01,268.94,Central,2022-03-26,Same Day,Accessories
ORD-0876,CUST-9669,Technology,248.13,8,0.47,71.18,South,2023-11-16,Second Class,Phones
ORD-0877,CUST-1922,Technology,675.66,6,0.24,184.2,West,2022-09-02,Second Class,Accessories
ORD-0878,CUST-1419,Office Supplies,827.8,7,0.17,-155.4,East,2023-11-16,Standard Class,Art
ORD-0879,CUST-3204,Technology,676.36,1,0.46,-94.42,East,2022-12-01,Same Day,Copiers
ORD-0880,CUST-2120,Furniture,826.11,3,0.01,51.07,East,2022-07-31,First Class,Furnishings
ORD-0881,CUST-1950,Furniture,403.02,3,0.29,-189.99,West,2023-08-19,Standard Class,Tables
ORD-0882,CUST-3336,Office Supplies,164.75,2,0.27,-73.57,East,2023-11-16,Standard Class,Binders
ORD-0883,CUST-6373,Furniture,740.57,7,0.11,58.7,East,2022-07-02,Second Class,Tables
ORD-0884,CUST-3243,Office Supplies,366.87,9,0.21,-192.52,West,2022-05-13,First Class,Binders
ORD-0885,CUST-3645,Office Supplies,674.56,4,0.33,-67.73,East,2022-12-16,First Class,Labels
ORD-0886,CUST-5612,Furniture,277.94,5,0.36,57.02,South,2022-10-09,Same Day,Tables
ORD-0887,CUST-2865,Technology,90.42,3,0.0,86.57,South,2022-10-20,Same Day,Copiers
ORD-0888,CUST-7028,Furniture,992.66,9,0.47,262.88,Central,2022-09-26,Same Day,Chairs
ORD-0889,CUST-8326,Furniture,164.64,4,0.08,122.67,Central,2022-07-16,Standard Class,Bookcases
ORD-0890,CUST-7371,Office Supplies,988.54,5,0.12,7.37,Central,2023-06-21,First Class,Labels
ORD-0891,CUST-7359,Furniture,977.51,1,0.13,265.18,South,2023-10-15,Second Class,Furnishings
ORD-0892,CUST-8863,Office Supplies,795.88,2,0.02,192.44,South,2022-01-20,Standard Class,Binders
ORD-0893,CUST-4228,Technology,662.83,9,0.06,-100.0,South,2023-12-14,Standard Class,Accessories
ORD-0894,CUST-4719,Technology,582.03,2,0.49,-134.58,Central,2023-02-09,Second Class,Copiers
ORD-0895,CUST-3371,Technology,867.44,5,0.16,137.91,Central,2022-04-25,Second Class,Copiers
ORD-0896,CUST-3891,Furniture,296.55,8,0.06,79.94,Central,2023-12-02,Same Day,Chairs
ORD-0897,CUST-4756,Office Supplies,473.0,3,0.05,194.84,Central,2022-01-26,Second Class,Binders
ORD-0898,CUST-5225,Technology,623.2,6,0.36,169.4,Central,2023-07-20,Second Class,Phones
ORD-0899,CUST-1094,Office Supplies,417.08,4,0.43,112.61,Central,2023-11-13,Second Class,Labels
ORD-0900,CUST-3674,Office Supplies,433.21,7,0.13,293.19,South,2023-01-30,Second Class,Labels
ORD-0901,CUST-7898,Technology,336.98,3,0.01,66.79,West,2023-01-16,Same Day,Copiers
ORD-0902,CUST-1793,Technology,568.59,6,0.11,-143.45,West,2023-06-07,Standard Class,Accessories
ORD-0903,CUST-3116,Office Supplies,852.07,9,0.03,214.14,Central,2023-06-23,First Class,Binders
ORD-0904,CUST-6779,Technology,209.51,1,0.05,-74.07,West,2022-03-24,First Class,Machines
ORD-0905,CUST-7166,Office Supplies,935.09,3,0.22,188.65,West,2023-07-04,Standard Class,Paper
ORD-0906,CUST-1814,Office Supplies,692.2,2,0.11,278.55,South,2023-03-21,First Class,Binders
ORD-0907,CUST-1345,Technology,825.04,8,0.26,148.4,Central,2022-03-28,First Class,Accessories
ORD-0908,CUST-9554,Furniture,560.63,7,0.13,98.02,Central,2023-01-22,Standard Class,Chairs
ORD-0909,CUST-3443,Technology,781.72,2,0.47,30.19,West,2023-10-30,First Class,Accessories
ORD-0910,CUST-8783,Furniture,26.04,6,0.45,-17.8,Central,2023-02-02,First Class,Bookcases
ORD-0911,CUST-1984,Office Supplies,820.2,3,0.28,-23.5,Central,2022-10-13,Standard Class,Binders
ORD-0912,CUST-8790,Office Supplies,49.74,8,0.18,118.19,Central,2023-11-29,First Class,Binders
ORD-0913,CUST-1827,Furniture,891.01,3,0.19,175.64,Central,2023-11-25,Second Class,Bookcases
ORD-0914,CUST-4531,Office Supplies,992.04,9,0.21,139.26,West,2023-01-04,Standard Class,Binders
ORD-0915,CUST-8147,Furniture,301.13,1,0.36,-100.79,East,2023-10-17,Same Day,Chairs
ORD-0916,CUST-5451,Furniture,218.22,5,0.23,46.99,West,2023-02-26,First Class,Furnishings
ORD-0917,CUST-4876,Office Supplies,767.71,3,0.43,195.82,South,2023-12-19,Same Day,Art
ORD-0918,CUST-6959,Furniture,260.5,6,0.47,37.85,East,2023-10-16,First Class,Furnishings
ORD-0919,CUST-1126,Technology,866.91,2,0.17,68.31,East,2023-11-28,Second Class,Copiers
ORD-0920,CUST-4177,Technology,111.81,9,0.28,185.57,East,2023-03-19,Standard Class,Accessories
ORD-0921,CUST-9795,Office Supplies,134.7,6,0.05,130.63,West,2023-06-04,Same Day,Art
ORD-0922,CUST-7024,Office Supplies,979.36,7,0.1,4.67,South,2023-08-07,Standard Class,Art
ORD-0923,CUST-6109,Furniture,677.1,5,0.21,247.71,West,2022-10-15,Same Day,Furnishings
ORD-0924,CUST-5146,Furniture,848.42,9,0.1,-118.72,South,2022-04-05,First Class,Chairs
ORD-0925,CUST-8196,Furniture,331.09,1,0.44,297.76,West,2023-10-31,Second Class,Bookcases
ORD-0926,CUST-4368,Furniture,679.72,5,0.08,-140.57,West,2022-02-10,Same Day,Chairs
ORD-0927,CUST-4797,Technology,598.3,6,0.23,-192.53,West,2022-11-27,Same Day,Copiers
ORD-0928,CUST-2792,Technology,607.12,7,0.3,245.01,East,2022-06-04,Second Class,Machines
ORD-0929,CUST-6732,Office Supplies,685.71,4,0.35,-77.52,West,2023-05-19,Second Class,Art
ORD-0930,CUST-4476,Furniture,579.61,1,0.19,164.85,South,2022-10-02,Second Class,Tables
ORD-0931,CUST-4417,Furniture,434.77,8,0.43,205.51,South,2023-10-28,Second Class,Bookcases
ORD-0932,CUST-2645,Office Supplies,283.16,4,0.28,229.49,South,2023-07-19,Second Class,Art
ORD-0933,CUST-4030,Furniture,770.9,3,0.22,295.8,East,2022-06-28,Standard Class,Chairs
ORD-0934,CUST-3872,Furniture,234.01,7,0.03,-52.98,West,2022-05-17,First Class,Chairs
ORD-0935,CUST-4072,Furniture,695.43,2,0.23,155.12,West,2022-06-29,First Class,Tables
ORD-0936,CUST-2854,Furniture,241.0,8,0.41,-142.3,Central,2022-07-01,Same Day,Bookcases
ORD-0937,CUST-5021,Furniture,629.08,6,0.31,3.4,East,2022-09-16,Second Class,Chairs
ORD-0938,CUST-5662,Office Supplies,749.61,7,0.42,223.99,South,2022-08-31,Standard Class,Art
ORD-0939,CUST-7514,Furniture,226.53,5,0.25,-16.17,South,2022-04-06,Standard Class,Furnishings
ORD-0940,CUST-6031,Office Supplies,69.34,9,0.06,95.55,West,2022-07-16,Same Day,Labels
ORD-0941,CUST-3708,Furniture,139.66,5,0.01,51.89,South,2023-06-10,Second Class,Tables
ORD-0942,CUST-8112,Technology,609.94,5,0.15,122.98,West,2023-09-24,First Class,Machines
ORD-0943,CUST-9393,Technology,850.95,3,0.35,286.45,West,2023-01-22,Second Class,Phones
ORD-0944,CUST-4507,Technology,54.55,1,0.4,-172.13,Central,2023-02-12,Standard Class,Phones
ORD-0945,CUST-7456,Technology,736.81,2,0.15,86.98,East,2022-09-26,Second Class,Accessories
ORD-0946,CUST-5212,Office Supplies,347.91,8,0.25,231.51,West,2022-06-20,First Class,Art
ORD-0947,CUST-8970,Office Supplies,483.74,1,0.21,40.69,West,2023-08-07,First Class,Binders
ORD-0948,CUST-9766,Furniture,929.57,7,0.21,-160.74,West,2023-11-22,Same Day,Furnishings
ORD-0949,CUST-1536,Technology,338.65,5,0.12,80.27,Central,2022-06-19,Standard Class,Phones
ORD-0950,CUST-2625,Office Supplies,470.68,3,0.07,-33.96,West,2022-06-08,Second Class,Paper
ORD-0951,CUST-8973,Furniture,23.55,7,0.1,-122.53,East,2023-05-24,Second Class,Furnishings
ORD-0952,CUST-9577,Furniture,90.78,9,0.03,224.52,East,2023-03-23,Same Day,Furnishings
ORD-0953,CUST-9070,Office Supplies,266.01,2,0.1,60.8,South,2023-10-28,Same Day,Labels
ORD-0954,CUST-9666,Technology,37.57,8,0.0,266.64,East,2022-03-23,Same Day,Accessories
ORD-0955,CUST-9609,Furniture,635.06,9,0.31,203.01,South,2022-02-26,Standard Class,Tables
ORD-0956,CUST-7490,Technology,432.13,3,0.16,146.49,East,2023-06-03,Second Class,Copiers
ORD-0957,CUST-4600,Technology,552.66,2,0.49,-197.49,South,2022-04-22,Same Day,Copiers
ORD-0958,CUST-7783,Technology,182.9,7,0.1,13.91,West,2022-02-17,Standard Class,Copiers
ORD-0959,CUST-5971,Furniture,302.97,5,0.17,-101.26,Central,2023-08-15,Second Class,Tables
ORD-0960,CUST-2205,Technology,667.19,5,0.18,255.4,Central,2023-01-11,First Class,Machines
ORD-0961,CUST-2990,Furniture,965.65,5,0.0,-112.71,Central,2022-02-02,Same Day,Furnishings
ORD-0962,CUST-6299,Technology,59.91,4,0.42,-56.97,West,2023-05-19,Standard Class,Phones
ORD-0963,CUST-4572,Furniture,891.48,5,0.02,58.42,Central,2023-09-19,Second Class,Bookcases
ORD-0964,CUST-6975,Technology,581.11,4,0.47,-68.32,East,2022-01-03,Second Class,Machines
ORD-0965,CUST-7320,Office Supplies,568.28,6,0.45,-95.07,South,2023-05-01,Same Day,Labels
ORD-0966,CUST-5380,Technology,505.28,4,0.27,99.55,West,2023-05-31,Same Day,Machines
ORD-0967,CUST-5757,Technology,78.7,2,0.27,-155.54,Central,2022-02-11,Second Class,Machines
ORD-0968,CUST-3713,Furniture,98.98,9,0.33,-170.92,East,2022-01-09,Standard Class,Tables
ORD-0969,CUST-6588,Furniture,604.9,2,0.19,-13.88,East,2023-10-19,First Class,Bookcases
ORD-0970,CUST-1966,Technology,347.55,9,0.32,160.33,West,2023-09-01,Second Class,Machines
ORD-0971,CUST-5944,Office Supplies,918.1,6,0.02,77.4,West,2022-05-22,Standard Class,Labels
ORD-0972,CUST-4432,Office Supplies,412.52,9,0.03,11.44,Central,2023-03-12,Same Day,Labels
ORD-0973,CUST-1688,Furniture,151.85,9,0.23,82.88,South,2022-01-27,Second Class,Furnishings
ORD-0974,CUST-5243,Office Supplies,717.57,3,0.27,-17.27,Central,2022-02-12,Same Day,Binders
ORD-0975,CUST-4701,Technology,300.42,1,0.44,268.07,Central,2022-05-11,First Class,Machines
ORD-0976,CUST-9533,Furniture,530.22,1,0.05,-172.55,West,2022-08-04,Same Day,Furnishings
ORD-0977,CUST-6182,Technology,700.85,3,0.41,136.7,Central,2023-08-29,First Class,Machines
ORD-0978,CUST-7704,Furniture,901.26,5,0.11,245.64,Central,2023-06-04,Same Day,Chairs
ORD-0979,CUST-5422,Furniture,794.27,3,0.2,201.94,South,2023-08-21,Same Day,Tables
ORD-0980,CUST-2759,Furniture,679.6,9,0.16,-107.98,East,2022-12-11,First Class,Chairs
ORD-0981,CUST-3482,Furniture,682.84,9,0.2,-52.04,East,2023-05-23,Same Day,Furnishings
ORD-0982,CUST-9058,Office Supplies,946.47,3,0.08,158.52,South,2023-10-12,Standard Class,Paper
ORD-0983,CUST-1951,Technology,302.87,3,0.25,-157.86,East,2023-02-17,Same Day,Machines
ORD-0984,CUST-9914,Technology,11.1,5,0.4,205.93,Central,2022-09-03,Second Class,Accessories
ORD-0985,CUST-3079,Technology,279.24,2,0.22,159.45,South,2023-03-25,Same Day,Machines
ORD-0986,CUST-3717,Furniture,225.71,6,0.25,164.8,South,2022-01-21,Standard Class,Furnishings
ORD-0987,CUST-5524,Office Supplies,665.22,7,0.42,-149.88,West,2023-02-12,Second Class,Paper
ORD-0988,CUST-9477,Technology,637.37,9,0.35,158.88,East,2023-04-02,Standard Class,Accessories
ORD-0989,CUST-8311,Office Supplies,597.53,6,0.25,139.91,West,2023-03-20,Second Class,Labels
ORD-0990,CUST-8186,Furniture,26.08,3,0.13,215.46,Central,2022-09-22,Same Day,Chairs
ORD-0991,CUST-3065,Technology,731.49,5,0.44,-179.2,South,2023-10-22,Standard Class,Phones
ORD-0992,CUST-1768,Office Supplies,330.3,4,0.29,-188.44,Central,2022-07-03,Same Day,Binders
ORD-0993,CUST-6490,Furniture,668.41,5,0.11,-13.5,East,2022-08-15,Second Class,Chairs
ORD-0994,CUST-7645,Office Supplies,561.01,8,0.13,-125.61,West,2023-07-02,Standard Class,Paper
ORD-0995,CUST-6083,Technology,349.3,8,0.4,79.19,East,2022-09-03,First Class,Accessories
ORD-0996,CUST-6232,Technology,143.23,6,0.02,258.67,Central,2022-03-14,Standard Class,Phones
ORD-0997,CUST-6797,Furniture,103.47,1,0.5,-4.26,West,2022-05-30,Same Day,Bookcases
ORD-0998,CUST-5926,Furniture,833.2,8,0.07,222.48,East,2023-05-28,First Class,Bookcases
ORD-0999,CUST-7016,Furniture,919.21,8,0.4,-199.88,Central,2022-03-10,First Class,Bookcases
ORD-1000,CUST-4335,Office Supplies,653.29,2,0.2,-115.74,East,2022-08-18,Second Class,Labels
ORD-1001,CUST-9038,Office Supplies,112.4,4,0.25,-184.79,South,2023-12-24,First Class,Binders
ORD-1002,CUST-5873,Office Supplies,408.01,2,0.44,-35.93,West,2022-03-13,First Class,Labels
ORD-1003,CUST-2481,Furniture,731.65,4,0.21,254.09,West,2023-08-31,Second Class,Tables
ORD-1004,CUST-7305,Technology,782.02,7,0.27,-151.52,West,2023-02-01,Standard Class,Accessories
ORD-1005,CUST-4451,Technology,127.04,9,0.02,103.2,South,2022-03-25,Same Day,Copiers
ORD-1006,CUST-1054,Office Supplies,10.03,8,0.0,25.75,West,2022-10-26,Standard Class,Art
ORD-1007,CUST-8643,Office Supplies,715.02,9,0.12,269.23,South,2022-10-20,First Class,Paper
ORD-1008,CUST-4462,Technology,363.03,8,0.34,-138.74,West,2022-08-11,Same Day,Copiers
ORD-1009,CUST-1832,Technology,261.94,2,0.06,-93.99,East,2022-08-04,Standard Class,Copiers
ORD-1010,CUST-6954,Office Supplies,22.77,7,0.06,-185.23,East,2022-08-19,Same Day,Paper
ORD-1011,CUST-9519,Office Supplies,544.9,2,0.21,16.97,East,2023-02-09,First Class,Labels
ORD-1012,CUST-8221,Technology,852.64,2,0.32,-61.08,East,2022-06-18,Standard Class,Copiers
ORD-1013,CUST-4310,Furniture,958.06,4,0.36,234.95,South,2022-11-25,Same Day,Furnishings
ORD-1014,CUST-4300,Office Supplies,570.09,1,0.09,102.47,Central,2023-03-02,Same Day,Art
ORD-1015,CUST-7722,Technology,519.32,5,0.04,107.05,Central,2023-07-08,Standard Class,Phones
ORD-1016,CUST-8218,Technology,94.21,6,0.47,65.96,East,2022-07-15,Standard Class,Machines
ORD-1017,CUST-8776,Technology,553.38,9,0.13,-154.07,Central,2023-08-31,First Class,Machines
ORD-1018,CUST-4675,Technology,386.18,8,0.43,22.51,Central,2023-06-10,Second Class,Copiers
ORD-1019,CUST-4054,Furniture,611.06,2,0.43,299.75,West,2023-09-17,Same Day,Furnishings
ORD-1020,CUST-8970,Technology,394.84,1,0.39,217.61,South,2022-03-18,Standard Class,Phones
ORD-1021,CUST-3143,Office Supplies,247.9,2,0.08,246.73,East,2022-10-04,Standard Class,Paper
ORD-1022,CUST-6207,Furniture,104.02,7,0.41,211.61,Central,2023-04-11,Standard Class,Chairs
ORD-1023,CUST-3538,Technology,321.77,4,0.38,-148.48,Central,2023-03-24,Same Day,Accessories
ORD-1024,CUST-5547,Furniture,105.68,5,0.3,-86.28,East,2022-11-16,First Class,Chairs
ORD-1025,CUST-6619,Office Supplies,185.13,7,0.17,-198.44,West,2022-06-09,Second Class,Binders
ORD-1026,CUST-9356,Technology,987.46,3,0.13,-48.24,East,2023-05-07,Same Day,Machines
ORD-1027,CUST-7612,Office Supplies,449.66,2,0.06,-145.7,West,2022-11-09,First Class,Binders
ORD-1028,CUST-6005,Technology,536.55,7,0.25,36.4,Central,2023-09-23,Same Day,Copiers
ORD-1029,CUST-1822,Technology,874.88,5,0.29,138.56,South,2022-06-10,Same Day,Copiers
ORD-1030,CUST-1943,Technology,995.61,1,0.18,237.25,West,2022-11-04,Standard Class,Copiers
ORD-1031,CUST-7150,Technology,586.89,1,0.24,174.61,West,2022-05-26,First Class,Copiers
ORD-1032,CUST-5425,Technology,814.35,9,0.18,269.29,East,2023-11-06,Standard Class,Machines
ORD-1033,CUST-9966,Furniture,333.67,5,0.32,-173.05,Central,2023-01-31,Standard Class,Bookcases
ORD-1034,CUST-3198,Technology,312.69,1,0.45,-193.91,South,2023-11-22,First Class,Phones
ORD-1035,CUST-5242,Technology,408.68,7,0.08,130.67,East,2022-03-30,Standard Class,Copiers
ORD-1036,CUST-4695,Furniture,675.78,9,0.19,-55.32,East,2022-11-04,Standard Class,Furnishings
ORD-1037,CUST-4452,Furniture,685.37,1,0.07,-73.25,South,2023-06-30,Second Class,Tables
ORD-1038,CUST-2308,Furniture,322.09,4,0.31,-34.56,Central,2023-01-06,First Class,Chairs
ORD-1039,CUST-5177,Furniture,141.88,3,0.36,-65.1,South,2023-03-27,First Class,Chairs
ORD-1040,CUST-9705,Furniture,636.07,5,0.47,55.72,East,2022-06-16,Standard Class,Furnishings
ORD-1041,CUST-7852,Furniture,137.04,7,0.14,20.07,East,2023-01-27,Standard Class,Tables
ORD-1042,CUST-7035,Technology,582.71,8,0.48,56.21,West,2023-09-29,First Class,Copiers
ORD-1043,CUST-4594,Technology,696.49,2,0.03,136.36,South,2023-05-06,First Class,Accessories
ORD-1044,CUST-5841,Office Supplies,703.61,7,0.3,-6.43,South,2022-05-30,Same Day,Binders
ORD-1045,CUST-2409,Technology,755.94,1,0.03,-74.35,South,2023-04-13,First Class,Phones
ORD-1046,CUST-5566,Technology,874.13,7,0.45,-116.9,East,2023-12-02,Same Day,Phones
ORD-1047,CUST-5491,Furniture,504.96,8,0.26,-25.26,Central,2022-02-12,Standard Class,Tables
ORD-1048,CUST-2555,Furniture,732.95,2,0.33,170.9,East,2022-01-29,Second Class,Bookcases
ORD-1049,CUST-1804,Technology,622.98,9,0.42,178.35,West,2023-09-24,Second Class,Phones
ORD-1050,CUST-2279,Office Supplies,194.77,1,0.08,133.45,East,2022-01-31,Same Day,Labels
ORD-1051,CUST-8083,Furniture,35.43,6,0.02,-82.99,East,2023-11-24,Standard Class,Bookcases
ORD-1052,CUST-6986,Technology,291.7,1,0.44,94.04,East,2023-11-05,Standard Class,Phones
ORD-1053,CUST-6619,Technology,448.6,3,0.16,85.34,West,2022-05-08,Standard Class,Copiers
ORD-1054,CUST-2387,Office Supplies,620.93,6,0.06,42.13,South,2022-10-21,First Class,Labels
ORD-1055,CUST-3679,Office Supplies,851.46,3,0.23,74.99,Central,2023-03-17,Standard Class,Paper
ORD-1056,CUST-3106,Furniture,204.28,8,0.3,45.9,Central,2023-01-23,First Class,Chairs
ORD-1057,CUST-9173,Office Supplies,134.29,5,0.02,82.73,West,2023-10-04,Same Day,Labels
ORD-1058,CUST-5223,Technology,963.85,2,0.14,157.75,South,2023-06-08,Second Class,Phones
ORD-1059,CUST-5831,Technology,116.96,4,0.02,-145.19,South,2023-07-01,Same Day,Phones
